code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
59700,ジーテクト,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:30:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,259962000000,24602000000,11860000000,13434000000,9708000000,225.53,293920000000,180189000000,,,,,,,
53840,ＦＵＪＩＭＩ,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:20:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,37778000000,16206000000,6109000000,6455000000,4797000000,64.67,78883000000,69595000000,,,,,,,
19450,東京エネシス,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,63648000000,,2912000000,3735000000,2111000000,61.64,109904000000,67884000000,,,,,,,
21120,塩水糖,2024年３月期第３四半期決算短信〔日本基準〕(連結),2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,24032000000,3329000000,1016000000,1694000000,1247000000,45.64,26233000000,12732000000,,,,,,,
30670,東京一番フーズ,令和６年９月期　第１四半期決算短信〔日本基準〕(連結),2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2022, 12, 31))",True,2222481000,1365235000,209104000,215115000,184000000,20.54,4813000000,1703000000,,,,,,,
36670,ｅｎｉｓｈ,前期実績値と当期実績見込みとの差異及び特別損失の発生並びに役員報酬減額に関するお知らせ,2024-02-02 16:00:00,,True,4118000000,,,-375000000,,-25.84,,,,,,,,,
38420,Ｇ－ネクストジェン,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,2382207000,927739000,71546000,65294000,51000000,17.08,3122000000,1848000000,,,,,,,
52840,ヤマウＨＤ,2024年3月期　第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,13654266000,5376823000,1817335000,1876933000,1236000000,202.09,21770000000,9958000000,,,,,,,
54460,北越メタル,2024年3月期第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,24086543000,2880219000,523143000,616291000,411000000,107.02,28814000000,16692000000,,,,,,,
56970,サンユウ,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,18283538000,2420071000,574362000,627673000,378000000,62.66,19956000000,9415000000,,,,,,,
58210,平河ヒューテ,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,22347000000,4924000000,1327000000,1630000000,830000000,59.11,44970000000,35563000000,,,,,,,
60350,ＩＲＪａｐａｎ　ＨＤ,2024年３月期第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,4469545000,3597314000,1052520000,1054005000,708000000,39.86,6782000000,5315000000,,,,,,,
63220,タクミナ,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,7957227000,3545215000,1081788000,1107842000,778000000,107.64,14070000000,9501000000,,,,,,,
64720,ＮＴＮ,2024年3月期 第3四半期決算短信〔日本基準〕(連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,620545000000,102997000000,15393000000,9781000000,7682000000,14.47,903236000000,241354000000,145929000000,,55131000000,-15073000000,-8177000000,,
68610,キーエンス,2024年3月期　第3四半期決算短信〔日本基準〕(連結),2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 21), end_date=datetime.date(2022, 12, 20))",True,707189000000,584808000000,359515000000,377560000000,266426000000,1098.55,2819378000000,2700961000000,,,,,,,
69080,イリソ電子工業,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,41140000000,13063000000,4792000000,5383000000,4294000000,182.56,91445000000,72024000000,,,,,,,
72240,新明和工,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,177627000000,27017000000,6300000000,6100000000,3644000000,55.26,257303000000,101763000000,,,,,,,
72970,カーメイト,2024年３月期　第３四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,12642000000,4562000000,467000000,567000000,384000000,54.44,21357000000,14939000000,,,,,,,
80150,豊田通商,2024年３月期 第３四半期決算短信〔IFRS〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,7710182000000,792267000000,354135000000,,270858000000,769.76,6853143000000,,847629000000,,371306000000,-198678000000,-122540000000,,
89030,サンウッド,2024年3月期第3四半期決算短信〔日本基準〕（非連結）,2024-02-02 16:00:00,,True,12088601000,1966749000,619524000,464511000,,47.45,42640000000,5756000000,,,,,,,
91300,共栄タンカー,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-02-02 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,10736000000,,-68639000,25890000,16000000,2.17,70112000000,19252000000,,,,,,,
66220,ダイヘン,2024年３月期 第３四半期決算短信〔日本基準〕(連結),2024-02-02 15:40:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,127235000000,36055000000,7818000000,8514000000,11269000000,459.55,246342000000,122989000000,,,,,,,
24280,ウェルネット,2024年6月期第2四半期決算短信〔日本基準〕（非連結）,2024-02-02 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 7, 1), end_date=datetime.date(2023, 12, 31))",True,4897559000,1016165000,563871000,564125000,,20.39,27164000000,7825000000,16654813000,,2550489000,375403000,-341879000,,
