code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
28920,日食化,（訂正・数値データ訂正）「2024年3月期　第3四半期決算短信〔日本基準〕（非連結）」の一部訂正について,2024-01-31 19:30:00,,True,51916000000,,2664000000,3210000000,,503.75,45801000000,23958000000,,,,,,,
89510,Ｒ－ビルＦ,2024年６月期の運用状況及び１口当たり分配金の予想の修正に関するお知らせ,2024-01-31 17:30:00,,True,50113000000,,,,,13155,,,,,,,,,
20030,日東富士,2024年3月期第3四半期決算短信[日本基準]（連結）,2024-01-31 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,55165000000,12688000000,4357000000,4700000000,2948000000,323.85,65187000000,48536000000,,,,,,,
21480,ＩＴＭ,2024年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）,2024-01-31 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,5769668000,3607035000,1564000000,,1051000000,53.65,10435000000,,7350925000,,808632000,-122638000,-1313763000,,
22040,中村屋,2024年３月期　第３四半期決算短信〔日本基準〕（非連結）,2024-01-31 17:00:00,,True,26401560000,9080303000,-215789000,-131786000,,-27.29,47588000000,26018000000,,,,,,,
53340,日特殊陶,2024年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）,2024-01-31 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,455869000000,171333000000,87900000000,,68324000000,337.86,927154000000,,161472000000,,82962000000,-75928000000,-54274000000,,
61040,芝浦機械,2024年3月期　第3四半期決算短信〔日本基準〕(連結),2024-01-31 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,109548000000,35727000000,9654000000,10583000000,15379000000,636.44,248347000000,103948000000,,,,,,,
96580,ビジ太田昭和,2024年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）,2024-01-31 16:50:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,25071942000,5738064000,19969000000,,13467000000,1166.61,42257000000,,10617002000,,,,,,
24120,ベネ・ワン,2024年３月期第３四半期 決算短信〔日本基準〕(連結),2024-01-31 16:40:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,28376000000,13963000000,5820000000,5842000000,3923000000,24.77,47995000000,22434000000,,,,,,,
95130,Ｊパワー,2024年3月期　第3四半期決算短信（連結・日本基準）,2024-01-31 16:40:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,960842000000,,83725000000,84801000000,56356000000,308.18,3462713000000,1190294000000,,,,,,,
