code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
95010,東電力ＨＤ,2026年3月期 決算短信〔日本基準〕(連結),2026-04-30 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,826853000000,,337689000000,417326000000,-454263000000,-283.51,15575602000000,3389645000000,936676000000,,560333000000,-663604000000,110429000000,-0.127,0.027
77170,Ｖテク,通期業績予想及び中期経営計画の修正に関するお知らせ,2026-04-30 17:35:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,46182000000,,1821000000,1891000000,800000000,84.07,,,,,,,,,
66130,Ｇ－ＱＤレーザ,2026年３月期通期業績予想の修正に関するお知らせ,2026-04-30 17:30:00,,True,1308000000,,-445000000,-443000000,,-10.68,,,,,,,,,
278A0,Ｇ－テラドローン,（訂正・数値データ訂正）「2026年1月期決算短信［日本基準］（連結）」の一部訂正に関するお知らせ,2026-04-30 17:15:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,4782585000,2312908000,-1143791000,-1284839000,-2497000000,260.22,6934000000,4835000000,1788633000,,-716000000,-1717000000,4000000,-0.432,-0.162
59050,日缶,2026年3月期 決算短信〔日本基準〕（連結）,2026-04-30 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,11442246000,1093142000,-307863000,-283207000,-346000000,-257.12,12975000000,3876000000,1779682000,,294000000,-356000000,-55000000,-0.087,-0.022
90640,ヤマトＨＤ,2026年3月期 決算短信〔日本基準〕（連結）,2026-04-30 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,1865675000000,,28304000000,26258000000,13662000000,43.07,1280170000000,571033000000,237822000000,,72218000000,-7270000000,-37073000000,0.024,0.021
19390,四電工,2026年３月期 決算短信〔日本基準〕（連結）,2026-04-30 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,99448000000,18588000000,8822000000,9327000000,7500000000,158.51,103871000000,71092000000,17575000000,,4007000000,947000000,-3688000000,0.11,0.092
61850,ＳＭＮ,2026年３月期 決算短信〔日本基準〕（連結）,2026-04-30 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,12348427000,2477476000,561005000,540905000,434000000,29.76,6549000000,4408000000,3187997000,,1199000000,-475000000,-12000000,0.104,0.086
63910,加地テック,2026年3月期 決算短信[日本基準](非連結),2026-04-30 16:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,7799533000,2411537000,925437000,977815000,,437.46,12300000000,8475000000,2071073000,,1027000000,-479000000,-149000000,0.089,0.082
71620,アストマックス,2026年３月期連結業績速報値と2025年３月期連結業績との差異見込みに関するお知らせ,2026-04-30 16:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,20666000000,,-176000000,-146000000,-146000000,,,,,,,,,,
